Código;Descrição;Medida;LEVER;UPGRADE;Unificado;Observação
390396;PULVERIZADOR 300ML LEITOSO TRANSP - GUARANY;UN;-257;N;-257;Descrição do produto está diferente.
390397;SACO P/ DEJETOS FUNDO ESTRELA 30X40;UN;47;-21;26;
390398;CONJ MOP GIRATORIO COMPACT 9L C/CESTO PLAST.-NOBRE;UN;9;-4;5;
390399;REFIL MOP UMIDO PARA MOP GIRATORIO - NOBRE;UN;22;-5;17;
390400;PULVERIZADOR 500ML TRANSP - NOBRE;UN;1;N;1;Código do produto está diferente
390401;PANO MICROFIBRA  50X65;KIT;4;N;4;Não encontrado Código ou Descrição semelhante. 
390402;PANO MICROFIBRA 30X30 AZUL KIT C/2UN - NOBRE;UN;90;-4;86;
390403;GATILHO DE SPRAY PULVERIZADOR;UN;29;N;29;Descrição do produto está diferente.
390403;GATILHO DE SPRAY PULVERIZADOR (TUBO DE 27CM)-NOBRE;UN;N;-13;-13;Descrição do produto está diferente.
390404;PORTA HIG INTERF(CAI CAI) BCO LDHI500- DROPY;UN;6;N;6;Descrição do produto está diferente.
390404;PULVERIZADOR 500ML TRANSP - NOBRE;UN;N;0;0;Descrição do produto está diferente. | Código do produto está diferente
390405;SABONETEIRA RESERV LÍQ/GEL 1LT PTA - DROPYLDS850BB;UN;15;N;15;Não encontrado Código ou Descrição semelhante. 
390406;PORTA PAPEL HIG EM ROLO PTA - DROPY LDPR500BB;UN;6;N;6;Não encontrado Código ou Descrição semelhante. 
390407;PORTA PAPEL TOALHA INTERF PTA - DROPY LDTI600BB;UN;6;N;6;Não encontrado Código ou Descrição semelhante. 
39191000/1;FITA DUREX TRANSP. 12MMX20MT - AXE;UN;N;0;0;Descrição do produto está diferente.
39191000/1;FITA DUREX TRANSP. 12MMX30MT;UN;3;N;3;Descrição do produto está diferente.
39191000/2;FITA P/EMB TRANSP. 45MMX40MT - KORETC;UN;14;-2;12;Produto duplicado na empresa UPGRADE
392290000;TELA PARA MICTORIO C/PEDRA - FORTCOM;UN;0;-4;-4;
39232110/01;SACO P/LIXO 20 LT PRETO EM ALTA - SOS;CT;0;0;0;
39232110/02;SACO P/LIXO 100 LT CINZA - ECOMAX;CT;-10;N;-10;Descrição do produto está diferente.
39232110/02;SACO P/LIXO 100 LT PRETO EM ALTA - SOS;CT;N;0;0;Descrição do produto está diferente.
39232110/03;SACO P/LIXO 200 LT PRETO REF 83X97CM - RAVA;CT;0;0;0;
39232110/04;SACO P/LIXO 40 LT PRETO EM ALTA - SOS;CT;0;0;0;
39249000;DESENTUPIDOR DE PIA SANFONADO;UN;-5;-8;-13;
39249000/01;BALDE COM TAMPA 60LT BRANCA - LARPLASTICO;UN;N;-3;-3;Descrição do produto está diferente.
39249000/01;BALDE COM TAMPA DE 30LT - ARQPLAST;UN;8;N;8;Descrição do produto está diferente.
39249000/1;DESENTUPIDOR PARA VASO SANITÁRIO;UN;N;-7;-7;Descrição do produto está diferente.
39249000/1;DESENTUPIDOR PARA VASO SANITÁRIO CABO LONGO;UN;-11;N;-11;Descrição do produto está diferente.
39249000/2;BALDE C/ESPREMEDOR 12LT - BRALIMPIA;UN;-18;N;-18;Descrição do produto está diferente.
39249000/2;BALDE C/ESPREMEDOR AZUL 12LT - BRALIMPIA;UN;N;-1;-1;Descrição do produto está diferente.
39249000/3;LIXEIRA 65LT C/TAMPA 52X42;UN;-45;0;-45;
39249000/4;BALDE C/ESPREMEDOR AMARELO 12LT;UN;N;0;0;Descrição do produto está diferente.
39249000/4;BALDE S/ESPREMEDOR 14LT - BETTANIN;UN;-17;N;-17;Descrição do produto está diferente.
39249000/5;BALDE C/ESPREMEDOR VERMELHO 12LT - BRALIMPIA;UN;N;0;0;Descrição do produto está diferente.
39249000/5;BALDE S/ESPREMEDOR 14LT BETTANIN;UN;-2;N;-2;Descrição do produto está diferente.
39259090;TOALHEIRO AUTOCORTANTE P/BOBINA BCO - NOBRE;UN;0;0;0;
40151900/01;LUVA LATEX PROCED. CX C/100 UN G - VOLK;UN;-17;-14;-31;
40169200/01;BORRACHA BCA 3CM - AXE;UN;76;0;76;
40169200/2;BORRACHA BICOLOR;UN;66;N;66;Descrição do produto está diferente.
40169200/2;BORRACHA BICOLOR - AXE;UN;N;0;0;Descrição do produto está diferente.
40169990/1;ELASTICO FINO AMARELO C/120;UN;4;N;4;Descrição do produto está diferente.
40169990/1;ELASTICO P/DINHEIRO C/220UN - MERCUR;UN;N;-1;-1;Descrição do produto está diferente.
42021210/1;PASTA EM L TAM.OFICIO FUME/VDE AZ - ACP;UN;29;0;29;
42021210/2;PASTA PLAST C/ELASTICO TRANSP. - ACP;UN;-40;-9;-49;
42021210/3;PASTA PLAST. C/GRAMPO TRANSP. - ACP;UN;0;0;0;
42021210/4;PASTA SANF A4 31 DIVISORIAS TRANSP - ACP;UN;0;0;0;
42021210/5;PASTA PORTA DOC VAI/VEM - ACP;UN;10;0;10;
44209099;ASSENTO SANITÁRIO BRANCO UNIVERSAL - TUPA;UN;-2;0;-2;
44209099/01;ASSENTO SANITARIO - AMANCO;UN;0;0;0;
480001;PAPEL HIG 8X300 220MT 100% CEL.VIRGEM - MAXX;FD;N;-141;-141;Descrição do produto está diferente.
480001;PAPEL HIG 8X300 220MT,100% CELULOSE -  MAXX;FD;0;N;0;Descrição do produto está diferente.
480002;PAPEL TOALHA  CX. C/2400 FLS 100% CEL - MAXX;CX;0;0;0;
480003;PAPEL TOALHA 1250 FLS BCO 23X21 - MAXX;FD;-61;-82;-143;
480004;PAPEL TOALHA 1250G CREME - MIXX;UN;0;0;0;
480005;PAPEL HIG 8X300 200MT,100% CELULOSE.- ANGRA GOLD;FD;17;-31;-14;
480006;PAPEL HIG FOFEX F/DUPLA 30 MT;FD;0;N;0;Descrição do produto está diferente.
480006;PAPEL HIG FOFEX F/SIMPLES FD C/64 ROLOS 30 MT;FD;N;-1;-1;Descrição do produto está diferente.
480007;BOBINA 8X100 100% CEL.- MAXX;FD;N;0;0;Descrição do produto está diferente.
480007;PAPEL TOALHA BOBINA 6X200, 100% CEL.MULTIPELL;FD;3;N;3;Descrição do produto está diferente.
480008;PAPEL HIG 8X100M, 100% CEL - SUPREMO;FD;-208;-192;-400;
480009;PAPEL HIG INTERF. F/DUPLA C/8000 (CAI CAI) - JOFEL;CX;N;0;0;Descrição do produto está diferente.
480009;PORTA PAPEL HIG INTERF.  (CAI CAI) - STREET;CX;0;N;0;Descrição do produto está diferente.
480010;PAPEL TOALHA C/2000 100% CEL- DIVAS;CX;-5;N;-5;Descrição do produto está diferente.
480010;PAPEL TOALHA C/2000 ECONOMY 100% CEL- MAXX;CX;N;0;0;Descrição do produto está diferente.
480011;PAPEL TOALHA C/2000FLS 23x21, 100% CEL - MAXX;CX;-2;N;-2;Descrição do produto está diferente.
480011;PAPEL TOALHA C/2000FLS, 100% CEL - DIVAS;CX;N;-82;-82;Descrição do produto está diferente.
480012;LENÇOL HOSP 50X50 100% CEL. FD C/8ROLOS - MAXX;FD;-64;N;-64;Descrição do produto está diferente.
480012;LENÇOL HOSP 50X50 100% CEL.FD C/8 ROLOS - MAXX;FD;N;-101;-101;Descrição do produto está diferente.
480013;LENÇOL HOSP 70X50 BRANCO FD C/08 RL - MAXX;FD;-7;12;5;
480014;BOBINA MULTIUSO 2X300 - MAXX;FD;0;0;0;
480015;GUARDANAPO 19,5x18,5CM, FD 40 PCT;FD;-20;7;-13;
480016;LENÇOL HOSP 70X50 100% CEL. FD C/08 RL - MAXX;FD;3;-37;-34;
480017;PAPEL HIG 8X300 220MT,100% CELULOSE- UTIMIX;FD;-9;N;-9;Descrição do produto está diferente.
480017;PAPEL HIG 8X300 PLUS 100% CEL.(300MT) - STILO;FD;N;0;0;Descrição do produto está diferente.
480018;PAPEL HIG F/DUPLA LUXO FD C/64RL DE 30MT - MACIEZ;FD;0;0;0;
480019;PAPEL TOALHA BOBINA 6X200, 100% CEL - MAXX;FD;-6;-20;-26;
480020;PAPEL HIG INTERF.F.S C/8000FLS (CAI CAI) - NOBRE;CX;N;0;0;Descrição do produto está diferente. | Código do produto está diferente
480020;SABONETEIRA RESERV. LÍQ/GEL 450ML  - DROPY LDS450;UN;0;N;0;Descrição do produto está diferente.
480021;PAPEL TOALHA 1000FLS 23X21 BRANCO  - MAXX;FD;-204;92;-112;
480022;PAPEL TOALHA 1000, 23x21, 100% CEL - DIVAS;FD;0;N;0;Descrição do produto está diferente.
480022;PAPEL TOALHA 1000G CREME - DIVAS;FD;N;0;0;Descrição do produto está diferente.
480023;PAPEL TOALHA  CX. C/2400 100% CEL - SULLEG;CX;0;N;0;Descrição do produto está diferente.
480023;PAPEL TOALHA  CX. C/2400 100% CEL 23X21 L- MAXX;CX;N;0;0;Descrição do produto está diferente.
480024;PAPEL HIG PERSONAL C/64 ROLOS DE 30M NEUTRO;FD;0;0;0;
480025;LENÇOL HOSP 50X50 BRANCO FD C/08 ROLOS - MAXX;FD;N;-20;-20;Descrição do produto está diferente.
480025;LENÇOL HOSP 50X50 BRANCO FD C/8 ROLOS - MAXX;FD;-58;N;-58;Descrição do produto está diferente.
480026;PAPEL HIG 8X500M 100% CEL MAXX;FD;0;0;0;
480027;PAPEL HIG 8X300 NEUTRO - MAXX;FD;3;0;3;
480028;PAPEL HIG BAMBINO JR F/DUPLA NEUTRO C/64RL 20MT;FD;0;0;0;
480029;PAPEL HIG FOFINHO F/SIMPL NEUTRO FD C/64RL DE 30M;FD;0;0;0;
480030;PAPEL HIG FOFINHO F/DUPLA 100% CEL RL DE 30M;FD;-2;0;-2;
480031;PAPEL TOALHA 1250MULTIPELL 20X21  BRANCO;FD;N;-1715;-1715;Descrição do produto está diferente.
480031;PAPEL TOALHA MULTIPELL1250, 23X21  BRANCO;FD;-211;N;-211;Descrição do produto está diferente.
480032;PAPEL TOALHA 1000 23X21, 100% CEL - SUPREMO;FD;-110;N;-110;Descrição do produto está diferente.
480032;PAPEL TOALHA 1000 FLS 23x21 BRANCO - SUPREMO;FD;N;0;0;Descrição do produto está diferente.
480033;PAPEL HIG F/S, 100% CEL 4X30M FAMILIAR;PCT;N;-9;-9;Descrição do produto está diferente. | Código do produto está diferente
480033;PAPEL HIG FAMILIAR SOFT F/SIMPLES FD 30 MT;FD;0;N;0;Descrição do produto está diferente.
480034;PAPEL HIG NEVE F/DUPLA, 16 PCT 4X30MT;UN;-16;N;-16;Descrição do produto está diferente.
480034;PAPEL HIG NEVE F/DUPLA, PCT 4X30MT;UN;N;0;0;Descrição do produto está diferente.
480035;PAPEL TOALHA 1250G CREME - MAXX;FD;0;0;0;
480036;PAPEL TOALHA 1000G BRANCO - MIXX;FD;0;0;0;
480037;PAPEL TOALHA 1000G CREME - MAXX;FD;0;0;0;
480038;GUARDANAPO 29,5x30CM, 100% CELULOSE;CX;-5;N;-5;Descrição do produto está diferente. | Código do produto está diferente
480038;GUARDANAPO F/D LUXO 23X23, 50FLS - NEVADA;UN;N;-1;-1;Descrição do produto está diferente. | Código do produto está diferente
480039;PAPEL TOALHA 1250G CREME - MACIEZ;FD;0;0;0;
480040;PAPEL TOALHA 1250 FLS 100% CEL 23X21 - DIVAS;FD;-15;0;-15;
480041;PAPEL TOALHA 1000G BRANCO - MACIEZ;FD;N;0;0;Descrição do produto está diferente.
480041;PAPEL TOALHA 700F 20X21 BRANCO - UTIMIX;FD;-250;N;-250;Descrição do produto está diferente.
480042;PAPEL TOALHA 1000 20X21 100% CELULOSE - UTIMIX;FD;267;N;267;Descrição do produto está diferente.
480042;PAPEL TOALHA 1000F 20X21 100% CELULOSE - UTIMIX;FD;N;-2529;-2529;Descrição do produto está diferente.
480043;PAPEL TOALHA MULTIPELL2000 20X21 100% CEL;CX;16;-381;-365;
480044;PAPEL HIG 8X300, 100% CEL 300MT - MAXX;FD;-40;9;-31;
480045;PAPEL TOALHA 1000FL BRANCO - JUAZEIRINHO;FD;10;N;10;Descrição do produto está diferente.
480045;PAPEL TOALHA 1250G BRANCO - JUAZEIRINHO;FD;N;0;0;Descrição do produto está diferente.
480046;PAPEL HIG 8X300 PLUS - SUPREMO;FD;N;-6;-6;Descrição do produto está diferente.
480046;PAPEL HIG 8X300, 300MT, 100% CEL - SUPREMO GOLD;FD;-4;N;-4;Descrição do produto está diferente.
480048;PAPEL HIG 8X300 220MT BRANCO - UTIMIX;FD;24;-222;-198;
480049;PAPEL HIG F.SIMPLES 16X4X30MT FAMILIAR - SUPREMO;FD;N;-169;-169;Descrição do produto está diferente.
480049;PAPEL HIGI. F.SIMPLES 16X4X30MT FAMILIAR- SUPREMO;FD;59;N;59;Descrição do produto está diferente.
480050;PAPEL HIG BCO F/S C/64 ROLOS 30MT - FOFEX SOFT;UN;0;0;0;
480051;PAPEL HIG.INTERF.C/10000 FLS (CAI CAI) - INDAIAL;CX;13;-8;5;
480052;PAPEL HIG INTERF.F.D C/8000 (CAI CAI) - INDAIAL;CX;-29;-36;-65;
480053;PAPEL TOALHA 1250 FLS BCO  - MAXX;FD;-40;N;-40;Descrição do produto está diferente.
480053;PAPEL TOALHA 1250 FLS BCO - STILO;FD;N;-200;-200;Descrição do produto está diferente.
480054;PAPEL TOALHA P/COZINHA FD 12X2 C/50FLS - SORELLA;FD;0;0;0;
480055;PAPEL TOALHA 1250FLS, 100% CEL - SUPREMO;FD;0;N;0;Descrição do produto está diferente.
480055;PAPEL TOALHA 1250FLS, 100% CEL 23X21 - MAXX;FD;N;0;0;Descrição do produto está diferente.
480056;PAPEL HIG 8X300 220MT BRANCO - DANPEL;FD;-267;N;-267;Descrição do produto está diferente.
480056;PAPEL HIG 8X300 220MT NEUTRO - DANPEL;FD;N;-154;-154;Descrição do produto está diferente.
480057;PAPEL HIG 8X300 PLUS - ELITE;FD;0;0;0;
480058;LENÇOL HOSP 70X50 BRANCO - MACIEZ;FD;0;0;0;
480059;LENÇOL HOSP 50X50 100% CEL - MACIEZ;FD;5;0;5;
480060;LENÇOL HOSP 50X50 BRANCO - MACIEZ;FD;0;0;0;
480061;PAPEL HIG 8X500M 100% CEL - ELITE;FD;0;0;0;
480062;PAPEL TOALHA  C/1000FLS 23X21 100% CEL - MAXX;FD;-2;N;-2;Descrição do produto está diferente. | Código do produto está diferente
480062;PAPEL TOALHA  C/2400 ECONOMY 100% CEL - MAXX;CX;N;0;0;Descrição do produto está diferente.
480063;BOBINA 8X100 NEUTRO - DANPEL;FD;0;0;0;
480064;PAPEL TOALHA MULTIPELL1000 23 X 21, BRANCO;FD;-468;-638;-1106;
480065;PAPEL HIG 8X300 220MT,100% CEL.VIRG - DANPEL;FD;N;46;46;Descrição do produto está diferente.
480065;PAPEL HIG 8X300 220MT,100% CELULOSE- DANPEL;FD;-4054;N;-4054;Descrição do produto está diferente.
480066;GUARDANAPO 29,5X30CM, FD 24PCT, 100% CELULOSE;FD;-13;-28;-41;
480067;PAPEL HIG 8X100 M, 100% CEL - DANPEL/DIVA´S;FD;0;0;0;
480068;PAPEL TOALHA BOBINA 8X100 100% CEL.- ANGRA GOLD;FD;-1446;-728;-2174;
480069;PAPEL HIG 8X500, 500MT, 100% CEL - SUPREMO GOLD;FD;0;N;0;Descrição do produto está diferente.
480069;PAPEL HIG 8X500M 100% CEL - DANPEL;FD;N;0;0;Descrição do produto está diferente.
480070;PAPEL TOALHA BOB 6X200, 100% CEL.- ANGRA GOLD;UN;N;-133;-133;Descrição do produto está diferente.
480070;PAPEL TOALHA BOB 6X200, 150M 100% CEL- ANGRA GOLD;FD;-36;N;-36;Descrição do produto está diferente.
480071;PAPEL TOALHA  C/2400 FLS 23x21 100% CEL - DANPEL;CX;0;-4;-4;
480072;PAPEL TOALHA MULTIPELL1000 20 X 21, 100% VIRGEM;FD;-927;-4156;-5083;
480073;PAPEL TOALHA 1250 FLS20X21 BRANCO - SUPREMO;FD;-10;N;-10;Descrição do produto está diferente.
480073;PAPEL TOALHA 1250 FLS23X21 BRANCO - REQUINTE;FD;N;0;0;Descrição do produto está diferente.
480074;GUARDANAPO 19,5x18,5CM 100% CELULOSE;UN;N;-48;-48;Descrição do produto está diferente.
480074;GUARDANAPO 19,5X18,5CM, 100% CELULOSE;UN;-521;N;-521;Descrição do produto está diferente.
480075;PAPEL HIG F/DUPLA 100% CEL 4X30M - VELUD;UN;-2584;-474;-3058;
480076;PAPEL HIG F/S, 100% CEL 4X30M - SUPREMO;UN;N;-62;-62;Descrição do produto está diferente.
480076;PAPEL HIG F/S, 100% CEL 4X30M FAMILIAR;UN;-2048;N;-2048;Descrição do produto está diferente. | Código do produto está diferente
480077;PAPEL TOALHA FD C/1250 FLS BRANCO 3 DOBRAS - MAXX;FD;0;0;0;
480078;PAPEL TOALHA 750 20X21 BRANCO-MULTIPELL;FD;N;-569;-569;Descrição do produto está diferente.
480078;PAPEL TOALHA MULTIPELL750 20X21 BRANCO;FD;-214;N;-214;Descrição do produto está diferente.
480079;GUARDANAPO 30x30CM SOFISTICADO 1200FLS - PEROLA;CX;0;0;0;
480080;PAPEL A4, RESMA C/500FLS;UN;-30;N;-30;Descrição do produto está diferente.
480080;PAPEL A4, RESMA C/500FLS - COPIMAX;UN;N;-143;-143;Descrição do produto está diferente.
480081;PAPEL TOALHA 12X2 60FLS - ABSOLUTO;FD;14;-1429;-1415;
480082;PAPEL HIG VELUD FOLHA DUPLA 16X4X30MT;FD;N;-310;-310;Descrição do produto está diferente.
480082;PAPEL HIGIENICO F/DUPLA 100% CEL 16X4X30MT - VELUD;FD;-120;N;-120;Descrição do produto está diferente.
480083;GUARDANAPO LUXO 33X30 CX GDE C/24UN - LIPS;CX;0;0;0;
480084;FORRO DESCART.P/ ASSENTO SANITARIO C/40UN;CX;N;80;80;Descrição do produto está diferente.
480084;FORRO DESCART.P/ASSENTO SANITARIO C/40UN;CX;-10;N;-10;Descrição do produto está diferente.
480085;PAPEL TOALHA BOBINA 8X100 100% CEL.- MACIEZ;UN;N;-90;-90;Descrição do produto está diferente.
480085;PAPEL TOALHA BOBINA 8X100 100% CEL.- SUPREMO;FD;0;N;0;Descrição do produto está diferente.
480086;PAPEL TOALHA PCT C/2 60FLS - ABSOLUTO;UN;0;0;0;
480087;PAPEL TOALHA BOBINA BRANCO 20X200M - MAXX;RL;0;0;0;
480088;PAPEL TOALHA 1000 23X21, BRANCO - MULTIPELL;FD;-66;N;-66;Descrição do produto está diferente.
480088;PAPEL TOALHA 1000FLS  BRANCO - PLUMAPEL;FD;N;-41;-41;Descrição do produto está diferente.
480090;GUARDANAPO 29,5x30CM, 100% CELULOSE;UN;N;-137;-137;Descrição do produto está diferente. | Código do produto está diferente
480090;GUARDANAPO F/D LUXO 23X23, 50FLS - NEVADA;UN;-666;N;-666;Descrição do produto está diferente. | Código do produto está diferente
480091;PAPEL MANTEIGA 50X70 C/400FLS - LUTEPEL;UN;0;0;0;
480092;GUARDANAPO F/D LUXO 33X33, 36X50FLS FOLHAS - GOLD;CX;-8;N;-8;Descrição do produto está diferente.
480092;GUARDANAPO F/D LUXO 33X33, C/1800 FOLHAS - GOLD;CX;N;-2;-2;Descrição do produto está diferente.
480093;PAPEL HIG F/D,FD C/64 100%CEL 20M - SUPREMO;FD;0;0;0;
480094;PAPEL TOALHA BOBINA 4X200 100% CEL.- DIVA´S;FD;0;N;0;Descrição do produto está diferente.
480094;PAPEL TOALHA  C/1000FLS 23X21 100% CEL - MAXX;FD;N;68;68;Descrição do produto está diferente. | Código do produto está diferente
480095;PAPEL HIGIENICO F/DUPLA 100% CEL 16X30MT - VELUD;FD;13;N;13;Não encontrado Código ou Descrição semelhante. 
480096;PAPEL HIG INTERF.F.S C/8000FLS (CAI CAI) - NOBRE;CX;11;N;11;Código do produto está diferente
48022090/1;PAPEL TERMICO P/FAX 215MMX30MT - MAXPRINT;UN;0;0;0;
48025810/1;PAPEL VERGE 210X297MM A4 SALMAO C/100F - FILIPAPER;UN;0;0;0;
48169010/1;CARBONO A4 PRETO C/100FLS - HARDCOPY;CX;7;0;7;
48171000/1;ENVELOPE KRAFT 220X320 - FORONI;UN;115;-360;-245;
48171000/2;ENVELOPE KRAFT 190X270 - CELUCAT;UN;-160;-10;-170;
48181000/1;PAPEL HIG 8X300 NEUTRO - PREMIUM;FD;0;0;0;
48181000/2;PAPEL HIG 8X300, 200M PLUS 100% CEL. - IMPERIAL;FD;148;-55;93;
48181000/3;PAPEL HIG MULTIPELL300, 180M 100% CEL;FD;0;-12;-12;
48181000/4;PAPEL HIG. F/S, FD C/64 RL DE 30M(16X4) - PEROLA;FD;-2;0;-2;
48182000;PAPEL TOALHA BOBINA 6X200, 100% CEL - IDEAL;FD;7;-3;4;
48183000;PAPEL TOALHA C/2000 (8x250FLS),100% CEL.- SUPREMO;FD;-610;N;-610;Descrição do produto está diferente.
48183000;PAPEL TOALHA C/2000 100% CEL. SUPREMO;FD;N;-2364;-2364;Descrição do produto está diferente.
48201000;LIVRO PROTOCOLO/CORRESP 104FLS - SDOMINGOS;UN;6;0;6;
48201000/1;POST-IT C/100FLS 76X102 - AXE;UN;-4;0;-4;
48202000/1;CADERNO ATA C/FLS NUMERADAS C/100FLS - SDOMINGOS;UN;N;0;0;Descrição do produto está diferente.
48202000/1;LIVRO ATA C/FLS NUMERADAS C/100FLS - SDOMINGOS;UN;3;N;3;Descrição do produto está diferente.
490089;GUARDANAPO F/D LUXO 23X23, C/2500 FOLHAS - GOLD;CX;N;0;0;Descrição do produto está diferente.
490089;GUARDANAPO F/D LUXO 23X23, FD C/48PCT,50FLS-NEVADA;CX;-75;N;-75;Descrição do produto está diferente.
500001;QUEIJO PARMESÃO PEÇA INTEIRA;KG;-27;0;-27;
53039099;ESTOPA 120GR;UN;N;-99;-99;Descrição do produto está diferente.
53039099;ESTOPA PARA POLIMENTO;UN;-206;N;-206;Descrição do produto está diferente.
560001;HASTE FLEXIVEL C/75UN - COTTON LINE;UN;0;0;0;
560002;PANO MULT AZUL PICOT RL 28CMX30MT 60 PANOS-NOBRE;UN;27;N;27;Descrição do produto está diferente.
560002;PANO MULT PICOT RL 30CMX30MT(LARJ/AZUL) - NOBRE;UN;N;-28;-28;Descrição do produto está diferente.
630001;PANO CHAO ALV.REF 100% ALG. 42X62 - BRULIMP;UN;N;-2771;-2771;Descrição do produto está diferente.
630001;PANO DE CHAO ALV.REF 100% ALG. 42X62 - BRULIMP;UN;-912;N;-912;Descrição do produto está diferente.
630002;PANO CHAO GDE REF.100% ALG 48X76 XADREZ;UN;246;-101;145;
630003;FLANELA 40 X 60  - BRULIMP;UN;285;-544;-259;
630004;REFIL MOP UMIDO C/ROSCA;UN;N;-5;-5;Descrição do produto está diferente.
630004;REFIL MOP UMIDO C/ROSCA 190G - MAXITEX;UN;-581;N;-581;Descrição do produto está diferente.
630005;REFIL UMIDO 350 PONTA LOOP CRU BRALIMPIA;;0;0;0;
630006;REFIL MOP PO 40 X 12 CM - EURO - BRALIMPIA;UN;15;-6;9;
630007;REFIL MOP PO 60 X 12 CM - EURO - BRALIMPIA;UN;-51;N;-51;Descrição do produto está diferente.
630007;REFIL MOP PO 60 X 12 CM - EURO BRALIMPIA;UN;N;-40;-40;Descrição do produto está diferente.
630008;REFIL MOP PO 80 X 12 CM - EURO - BRALIMPIA;UN;0;-3;-3;
630009;MAO MECANICA 75 CM AZUL - BRALIMPIA;UN;3;0;3;
630010;PANO DE COPA S/ESTAMPA A SARJA 45X70CM - BRULIMP;UN;-335;-83;-418;
630011;FLANELA 30 X 50  - BRULIMP;UN;1567;-67;1500;
630012;REFIL MOP UMIDO C/LOOP AZUL - NOBRE/BRALIMPIA;UN;N;-74;-74;Descrição do produto está diferente.
630012;REFIL MOP UMIDO P DOB C/LOOP 340G AZUL - MAXITEX;UN;-26;N;-26;Descrição do produto está diferente.
630013;REFIL MOP UMIDO 300G LOOP AZUL - BRALIMPIA;UN;-2;N;-2;Descrição do produto está diferente.
630013;REFIL MOP UMIDO P DOB 340G(SP911P) C/LOOP-BETTANIN;UN;N;-17;-17;Descrição do produto está diferente.
630014;PANO MULTIUSO PCT C/05 UN - NOBRE;UN;N;-224;-224;Descrição do produto está diferente.
630014;PANO MULTIUSO PCT C/05 UN AZUL;UN;-420;N;-420;Descrição do produto está diferente.
630015;PANO DE COPA C/ESTAMPA P SARJA 42X60CM - BRULIMP;RL;148;N;148;Descrição do produto está diferente.
630015;PANO MULT PICOTADO RL 28CMX300MT AZUL/LARANJA;RL;N;2;2;Descrição do produto está diferente.
630016;REFIL MOP UMIDO P DOB C/LOOP 340G - NOBRE;UN;-13;-212;-225;
630017;REFIL MOP UMIDO 300G LOOP CRU - BRALIMPIA;UN;37;-41;-4;
630018;REFIL MOP UMIDO P.CORT C/ROSCA 340G(9109P)-BETTAN;UN;11;-5;6;
630019;REFIL MOP PO 60 X 15 CM - PROFI - BRALIMPIA;UN;8;9;17;
630020;PANO DE CHAO GDE ALV. 100% ALG. 48X76 - BRULIMP;UN;N;-1313;-1313;Descrição do produto está diferente.
630020;PANO DE CHAO GRANDE ALV.100% ALG. 48X76 - BRULIMP;UN;167;N;167;Descrição do produto está diferente.
630021;BANDEIRA DA BAHIA 02 PANOS;UN;N;0;0;Descrição do produto está diferente.
630021;BANDEIRA DO ESTADO DA BAHIA 0,90 X 1,29 2 PANOS;UN;-67;N;-67;Descrição do produto está diferente.
630022;BANDEIRA DA CODEBA 02 PANOS - N.AMERICA;UN;N;0;0;Descrição do produto está diferente.
630022;BANDEIRA DO MUNIC DE CANDEIAS 1,30X0,90 DUPLA FACE;UN;-54;N;-54;Descrição do produto está diferente.
630023;BANDEIRA DA CIDADE DO SALVADOR,  1,30 X 90 CM;UN;-5;N;-5;Descrição do produto está diferente.
630023;BANDEIRA DO BRASIL 03 PANOS - N.AMERICA;UN;N;0;0;Descrição do produto está diferente.
630024;BANDEIRA DO BRASIL 0,90 X 1,29 2 PANOS;UN;-67;N;-67;Descrição do produto está diferente.
630024;BANDEIRA DO BRASIL 2 PANOS;UN;N;0;0;Descrição do produto está diferente.
630025;BANDEIRA DA BAHIA, TAM 0,90x1,30 REFORÇADA;UN;N;0;0;Descrição do produto está diferente.
630025;BANDEIRA DE CAMAÇARI 1,50 X 1,05;UN;-6;N;-6;Descrição do produto está diferente.
630026;BANDEIRA DO CONSELHO, TAM 0,90X1,30 REFORÇADA;UN;N;0;0;Descrição do produto está diferente.
630026;BANDEIRA DO TPC 0,90X1,30;UN;-7;N;-7;Descrição do produto está diferente.
630027;BANDEIRA DEFENSORIA PUB DO EST BAHIA, 1,50X1,05;UN;-10;N;-10;Descrição do produto está diferente.
630027;BANDEIRA TAM 1,50x1,05 INST PROF RAIMUNDO PINHEIRO;UN;N;0;0;Descrição do produto está diferente.
630028;BANDEIRA DO MUNICIPIO DE CAFARNAUM;UN;N;0;0;Descrição do produto está diferente.
630028;BANDEIRA MUNIC DE AMERICA DOURADA 1,12X1,60 BORDAD;UN;-25;N;-25;Descrição do produto está diferente.
630029;PANO CHAO ALVEJADO;UN;150;-20;130;
630030;MASTRO P/BANDEIRA 2,10 ALT EM ALUMINIO C/LANÇA;UN;-140;N;-140;Não encontrado Código ou Descrição semelhante. 
630031;BANDEIRA DA RECEITA FEDERAL 0,90 X 1,30;UN;-5;N;-5;Não encontrado Código ou Descrição semelhante. 
630032;BANDEIRA DO SICOMERCIO, 1,00 X 0,70;UN;-1;N;-1;Não encontrado Código ou Descrição semelhante. 
630033;PANO MULT AZUL 28X300MT 600 PANOS;UN;10;N;10;Não encontrado Código ou Descrição semelhante. 
630034;BANDEIRA DO BRASIL 1,61 X 1,13M DUPLA FACE;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
630035;BANDEIRA DOESTADO DA BAHIA 1,61 X 1,13M DUPLA FACE;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
